Date,Time,Code,Object,Area,Status,Comment,CO2abs,dCO2ZP,dCO2MP,H2Oabs,dH2OZP,dH2OMP,Flow,Pamb,Aux1,Aux2,Tcuv,Tleaf,Tamb,Ttop,PARtop,PARbot,PARamb,Imp,rh,E,VPD,GH2O,A,ci,ca,wa
11/06/2021,09:25:22,ZPi010,0,6.06,AFF2FF013FF----------4--------,,410.842,2.71E-02,,13634.03,257.602,,500.08,100.154,2286,1859,14.79,15.27,19.04,15.05,420,2.7,1.8,4,,,,,,,410.87,13891.6
11/06/2021,09:25:50,ZPi010,0,6.06,AFF2FF013FF----------4--------,,410.8698,0.4692594,,13632.14,171.9487,,500.03,100.154,2286,1858,14.8,15.28,19.09,15.05,420.2,2.9,1.9,4,,,,,,,411.31,13546.5
11/06/2021,09:31:41,ZPc010,0,6.06,AFF2FF013FF----------4--------,,411.2961,0.3776269,0.3776269,13626.02,166.947,166.947,500.04,100.164,2287,1856,14.89,15.34,19.38,15.07,420,2.7,2.2,4,,,,,,,411.2,13621
11/06/2021,09:47:41,MP_010,1,6.06,AFF2FF013FF----------4--------,,411.9102,0.3776269,3.852848,13612.02,166.947,5552.401,500.09,100.161,2294,1860,15.15,15.24,21.01,15.31,0.7,2.5,0.2,4,110.58,4.530341,-1.745443,-2595.525,-4.749718,413.6593,415.39,18997.5
11/06/2021,09:52:18,MP_010,1,6.06,AFF2FF013FF----------4--------,,411.9125,0.3776269,1.736928,13616.62,166.947,5858.113,500.06,100.162,2298,1863,15.4,15.74,22.02,16.45,419.7,2.5,0.7,4,110.57,4.788726,-1.495041,-3203.074,-3.100722,412.7249,413.27,19307.8
11/06/2021,09:58:53,MP_010,5,6.46,AFF2FF013FF----------4--------,,411.9041,0.3776269,2.222606,13613.97,166.947,6031.308,500.11,100.161,2301,1866,15.26,15.86,21.91,16.59,0.5,2.2,0.3,4,112.59,4.630159,-1.522314,-3041.527,-3.344039,413.0156,413.75,19478.3
11/06/2021,10:05:19,MP_010,5,6.46,AFF2FF013FF----------4--------,,412.0707,0.3776269,-5.015795,13610.44,166.947,6882.311,500.01,100.167,2307,1870,15.74,16.93,24.05,19.16,899.4,2.5,0.7,4,113.95,5.305596,-1.096224,-4839.883,2.016894,408.024,406.68,20325.8
11/06/2021,10:11:07,MP_010,2,6.75,AFF2FF013FF----------4--------,,412.0897,0.3776269,2.360891,13615.9,166.947,7335.531,500.11,100.165,2311,1873,15.52,16.53,23.51,18.19,0.2,2.2,0.3,4,118.1,5.423957,-2.064131,-2627.719,-3.715319,413.1992,414.07,20784.5
11/06/2021,10:20:39,MP_010,2,6.75,AFF2FF013FF----------4--------,,412.4616,0.3776269,1.082563,13605.63,166.947,9420.505,500.03,100.176,2317,1878,17.34,18.61,25.41,21.97,600.4,2,0.1,4,115.71,7.015312,-1.492557,-4700.196,-3.420702,412.993,413.17,22859.2
11/06/2021,10:26:33,MP_010,6,7.52,AFF2FF013FF----------4--------,,412.4584,0.3776269,2.929351,13606.06,166.947,8960.901,500.01,100.176,2321,1878,16.71,17.54,25.66,20.11,0,1.8,0.4,4,118.03,5.981109,-2.445824,-2445.438,-4.178871,413.9257,415.01,22400
11/06/2021,10:33:53,MP_010,6,7.52,AFF2FF013FF----------4--------,,412.5308,0.3776269,-5.036482,13603.38,166.947,10515.88,500.08,100.194,2326,1883,17.75,18.7,25.49,22.1,899.4,2,0.1,5,118.21,7.050897,-2.493845,-2827.319,0.7298305,409.1071,407.12,23952.3
11/06/2021,10:38:45,MP_010,1,6.06,AFF2FF013FF----------4--------,,412.6801,0.3776269,3.303984,13602.28,166.947,8504.849,500.04,100.211,2327,1884,16.6,17.47,27.17,19.92,0.3,1.6,0.4,5,116.46,7.034361,-2.07097,-3396.651,-5.338212,414.4956,415.61,21940.2
11/06/2021,10:42:54,MP_010,1,6.06,AFF2FF013FF----------4--------,,412.7552,0.3776269,0.8080515,13598.89,166.947,8953.382,500.04,100.22,2328,1883,17.41,18.12,29.8,20.83,599.9,1.8,0.1,5,112.85,7.416147,-1.678166,-4419.198,-3.419411,413.0601,413.19,22385.3
11/06/2021,11:03:00,MP_010,5,6.46,AFF2FF013FF----------4--------,,415.7088,0.3776269,-0.3507879,8478.859,166.947,10977.42,500.05,100.228,2330,1885,14.56,15.29,26.01,16.4,0.8,2,0.4,5,116.73,8.532613,-1.999726,-4266.89,-2.977025,415.1868,414.98,19289.3
11/06/2021,11:07:27,MP_010,5,6.46,AFF2FF013FF----------4--------,,416.2372,0.3776269,-7.348938,8483.291,166.947,11500.26,500.05,100.231,2334,1885,16.35,16.48,29.21,19.55,899.3,2.3,0,5,106.9,8.950137,-1.147391,-7800.422,2.324676,409.7079,408.51,19816.6
11/06/2021,11:10:49,MP_010,2,6.75,AFF2FF013FF----------4--------,,415.5626,0.3776269,1.619938,8463.958,166.947,12441.62,500.07,100.243,2333,1884,16.9,17.79,25.55,19.16,0.5,1.8,0,5,108.03,9.286163,-0.4379318,-21204.59,-4.790874,416.7372,416.8,20738.6
11/06/2021,11:14:15,MP_010,2,6.75,AFF2FF013FF----------4FF------,,415.8646,0.3776269,0.4491639,8477.858,166.947,12987.94,500.05,100.255,2332,1885,18.04,18.86,25.76,20.74,600,2,0.2,5,103.26,9.704618,0.4258828,22787.06,-4.089498,415.9398,415.94,21298.9
11/06/2021,11:20:02,MP_010,6,7.52,AFF2FF013FF----------4--------,,415.6389,0.3776269,7.07E-02,7447.689,166.947,12929.57,500.02,100.264,2333,1885,15.71,16.68,25.12,18.19,0,1.6,0.5,5,113.62,8.661135,-1.31227,-6600.118,-3.393141,415.3802,415.33,20210.3
11/06/2021,11:24:01,MP_010,6,7.52,AFF2FF013FF----------4--------,,416.0462,0.3776269,-6.910352,7449.128,166.947,13253.2,500.06,100.271,2337,1886,16.4,17.17,26.56,20.03,899.6,2.3,0.2,5,110.46,8.884404,-1.027246,-8648.761,1.21471,409.6331,408.76,20535.4
11/06/2021,11:28:31,MP_010,1,6.06,AFF2FF013FF----------4--------,,415.7763,0.3776269,1.158767,7445.152,166.947,12538.18,500.09,100.268,2337,1887,15.78,16.63,24.39,18.87,0.2,2,0,5,110.85,10.41549,-0.966393,-10777.7,-4.983268,416.4641,416.56,19816.4
11/06/2021,11:34:03,MP_010,1,6.06,AFF2FF013FF----------4--------,,415.4408,0.3776269,-0.4410404,7452.29,166.947,12609.12,500.01,100.244,2338,1887,16.2,17.09,25.05,20.88,600.4,2,1.2,5,108.38,10.47441,-0.471716,-22204.91,-3.667441,414.6696,414.62,19894.5
11/06/2021,11:37:23,MP_010,5,6.46,AFF2FF013FF----------4--------,,414.7351,0.3776269,-1.08325,7440.161,166.947,12948.87,500.04,100.258,2339,1888,16.23,17.26,29.51,19.78,0.5,2.3,0.5,5,109.96,10.09805,-0.5970934,-16912,-3.042471,413.3786,413.27,20222.1
11/06/2021,11:41:26,MP_010,5,6.46,AFF2FF013FF----------4--------,,414.8654,0.3776269,-8.011964,7453.249,166.947,13425.66,500.06,100.264,2341,1890,17.72,18.26,30.57,21.53,899.4,2.2,0.4,5,102.43,10.48057,0.2012769,52070.39,2.234237,406.2813,406.48,20712
11/06/2021,11:45:17,MP_010,2,6.75,AFF2FF013FF----------4--------,,414.299,0.3776269,1.42529,7448.819,166.947,14210.64,500.03,100.267,2345,1893,17.84,18.43,27.5,20.87,0.8,1.8,0.1,5,105.55,10.63194,-0.3646836,-29153.88,-5.19204,415.3051,415.35,21492.5
11/06/2021,11:50:01,MP_010,2,6.75,AFF2FF013FF----------4FF------,,414.5075,0.3776269,0.1898948,7448.337,166.947,15418.5,500.12,100.264,2346,1895,19.23,19.76,27.53,22.65,600,2,0.5,5,102.13,11.56274,0.2787893,41474.85,-4.651577,414.3145,414.32,22699.9
11/06/2021,11:59:27,MP_010,6,7.52,AFF2FF013FF----------4--------,,413.5539,0.3776269,0.3741145,7453.615,166.947,11717.17,500.01,100.273,2350,1897,14.89,15.99,26.15,17.01,0.7,1.8,0.2,5,112.58,7.828559,-0.9065533,-8635.521,-3.235168,413.5508,413.55,19003.8
11/06/2021,12:03:59,MP_010,6,7.52,AFF2FF013FF----------4--------,,413.1461,0.3776269,-6.613093,7452.897,166.947,12501.31,500.03,100.271,2355,1896,16.94,17.5,28.39,19.85,899.3,2,0.3,5,102.82,8.367066,0.1519767,55054.92,1.25002,406.0237,406.16,19787.3
11/06/2021,12:08:12,MP_010,5,6.46,AFF2FF013FF----------4--------,,412.6143,0.3776269,-0.7130794,7450.17,166.947,13065.99,500.08,100.291,2353,1895,17.67,18.18,29.47,19.93,0.3,2,0.1,5,101.01,10.1928,0.464672,21935.48,-3.350244,411.4636,411.52,20349.2
11/06/2021,12:12:52,MP_010,5,6.46,AFF2FF013FF----------4--------,,413.1205,0.3776269,-8.458823,7447.417,166.947,14844.73,500.05,100.295,2359,1901,20.34,20.64,30.95,23.28,898.9,2.3,0.5,5,92.99,11.61876,2.165332,5365.811,2.142788,402.2987,404.28,22125.2
11/06/2021,12:26:02,MP_010,6,7.52,AFF2FF013FF----------4--------,,412.4539,0.3776269,0.5109383,7455.942,166.947,11384.81,500.06,100.311,2361,1901,13.28,14.46,25.6,15.77,0.5,2,0,5,122.89,7.601489,-2.302527,-3301.368,-3.224925,412.5453,412.59,18673.8
